New PD [aml_v1.1].[Molecular Analysis].[MOLECULAR_ABNORMALITY].[del(13q)]
New PD [aml_v1.1].[Molecular Analysis].[MOLECULAR_ABNORMALITY].[t(8;21)(q22;q22) RUNX1/ETO]
New PD [aml_v1.1].[Molecular Analysis].[VARIANT_TYPE].[Gain]
New PD [aml_v1.1].[Molecular Analysis].[VARIANT_TYPE].[Insertion]
